alive_array,cells_alive,cells_dead,cells_dont_know,mitocohondria_distribution_array,mitocohondria_distribution_notsure,mitocohondria_grouped,mitocohondria_scattered,multinuclei,multinuclei_array,release_array,release_yes,remarks,task
"[[u'alive', 137, 294], [u'alive', 327, 362], [u'alive', 488, 318], [u'alive', 505, 188], [u'alive', 426, 376], [u'dead', 428, 66], [u'dead', 411, 17]]",5,2,0,"[[u'grouped', 422, 70], [u'scattered', 143, 214], [u'scattered', 354, 360], [u'scattered', 482, 309], [u'scattered', 499, 179], [u'scattered', 431, 388], [u'grouped', 13, 12]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-18
"[[u'alive', 124, 257], [u'alive', 309, 359], [u'alive', 454, 369], [u'alive', 500, 301], [u'alive', 14, 13], [u'dead', 445, 49], [u'dead', 432, 7]]",5,2,0,"[[u'grouped', 417, 35], [u'grouped', 418, 8], [u'scattered', 315, 387], [u'scattered', 449, 376], [u'scattered', 484, 292], [u'scattered', 512, 181], [u'scattered', 162, 214]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-21
"[[u'alive', 486, 318], [u'alive', 508, 167], [u'alive', 316, 359], [u'alive', 135, 232]]",4,0,0,"[[u'grouped', 135, 240], [u'scattered', 365, 336], [u'scattered', 505, 277], [u'scattered', 502, 145]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-21
"[[u'alive', 145, 252], [u'alive', 324, 368], [u'alive', 499, 311], [u'alive', 438, 384], [u'alive', 513, 169], [u'dead', 422, 55]]",5,1,0,"[[u'scattered', 140, 243], [u'scattered', 324, 369], [u'scattered', 510, 168], [u'scattered', 492, 299], [u'scattered', 443, 383], [u'scattered', 414, 48]]",6,0,0,0,[],[],0,Células anormalmente grandes ,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-21
"[[u'dead', 34, 308], [u'dead', 139, 331], [u'dead', 38, 100], [u'dead', 243, 217], [u'dead', 226, 329], [u'dead', 268, 355], [u'dead', 338, 341], [u'dead', 350, 299], [u'dead', 373, 192], [u'dead', 502, 169], [u'dead', 461, 387], [u'dead', 509, 371]]",0,12,0,"[[u'grouped', 24, 305], [u'grouped', 77, 311], [u'grouped', 42, 119], [u'grouped', 248, 360], [u'grouped', 224, 308], [u'grouped', 241, 226], [u'grouped', 333, 341], [u'grouped', 374, 253], [u'grouped', 361, 205], [u'grouped', 446, 387], [u'grouped', 500, 369], [u'grouped', 505, 169]]",12,0,0,0,[],"[[u'release', 240, 314], [u'release', 284, 206], [u'release', 348, 338]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-26
"[[u'dead', 93, 336], [u'dead', 36, 296], [u'dead', 29, 97], [u'dead', 345, 286], [u'dead', 367, 200], [u'dead', 518, 152], [u'dead', 520, 362], [u'alive', 452, 387], [u'alive', 344, 320], [u'alive', 264, 369], [u'alive', 236, 312], [u'alive', 268, 227]]",5,7,0,"[[u'grouped', 234, 307], [u'scattered', 257, 369], [u'scattered', 352, 339], [u'scattered', 348, 284], [u'scattered', 441, 383], [u'scattered', 509, 367], [u'scattered', 511, 155], [u'scattered', 333, 212], [u'scattered', 240, 222], [u'scattered', 98, 331], [u'scattered', 19, 95], [u'scattered', 45, 313]]",12,0,0,10,"[[u'multinuclei', 118, 313], [u'multinuclei', 253, 309], [u'multinuclei', 261, 377], [u'multinuclei', 334, 354], [u'multinuclei', 369, 295], [u'multinuclei', 260, 224], [u'multinuclei', 364, 200], [u'multinuclei', 513, 152], [u'multinuclei', 27, 96], [u'multinuclei', 40, 301]]","[[u'release', 348, 288], [u'release', 335, 347], [u'release', 261, 360], [u'release', 226, 332], [u'release', 116, 346], [u'release', 53, 314], [u'release', 237, 230]]",7,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-23
"[[u'dead', 37.5, 330.04998779296875], [u'dead', 106.5, 347.04998779296875], [u'dead', 273.5, 369.04998779296875], [u'dead', 334.5, 353.04998779296875], [u'dead', 362.5, 281.04998779296875], [u'dead', 356.5, 210.04998779296875], [u'dead', 510.5, 166.0500030517578], [u'dead', 263.5, 224.04998779296875], [u'dead', 32.5, 112.04999542236328], [u'dead', 232.5, 325.04998779296875]]",0,10,0,"[[u'grouped', 26.5, 318.04998779296875], [u'grouped', 91.5, 338.04998779296875], [u'grouped', 40.5, 112.04999542236328], [u'grouped', 259.5, 223.04998779296875], [u'grouped', 364.5, 214.04998779296875], [u'grouped', 503.5, 155.0500030517578], [u'grouped', 358.5, 277.04998779296875], [u'grouped', 336.5, 348.04998779296875], [u'grouped', 257.5, 372.04998779296875], [u'grouped', 229.5, 323.04998779296875]]",10,0,0,0,[],"[[u'release', 231.5, 332.04998779296875], [u'release', 251.5, 221.04998779296875], [u'release', 334.5, 349.04998779296875], [u'release', 502.5, 169.0500030517578]]",4,Outros aspetos...,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-30
"[[u'dead', 101, 365], [u'dead', 37, 310], [u'dead', 44, 100], [u'dead', 262, 219], [u'dead', 362, 205], [u'dead', 238, 320], [u'dead', 508, 154], [u'dead', 367, 280], [u'dead', 346, 349], [u'dead', 255, 368], [u'dead', 166, 3], [u'dead', 456, 384], [u'dead', 512, 371]]",0,13,0,"[[u'grouped', 32, 93], [u'grouped', 33, 298], [u'grouped', 92, 351], [u'grouped', 257, 227], [u'grouped', 364, 198], [u'grouped', 513, 150], [u'grouped', 363, 280], [u'grouped', 343, 341], [u'grouped', 267, 366], [u'grouped', 449, 382], [u'grouped', 520, 369], [u'scattered', 230, 310], [u'scattered', 508, 167]]",13,0,0,0,[],"[[u'release', 349, 264], [u'release', 422, 376], [u'release', 514, 190]]",3,Otros comentarios...,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-18
"[[u'dead', 112, 334], [u'dead', 36, 307], [u'dead', 33, 88], [u'dead', 356, 285], [u'dead', 358, 204], [u'dead', 504, 163], [u'dead', 335, 348], [u'dead', 234, 328], [u'dead', 268, 218], [u'dead', 268, 367], [u'dead', 453, 385], [u'dead', 516, 375], [u'dead', 171, 5]]",0,13,0,"[[u'grouped', 24, 308], [u'grouped', 114, 325], [u'grouped', 32, 90], [u'grouped', 250, 219], [u'grouped', 364, 199], [u'grouped', 362, 288], [u'grouped', 342, 336], [u'grouped', 511, 148], [u'grouped', 235, 318], [u'grouped', 265, 364], [u'grouped', 463, 379], [u'grouped', 515, 368], [u'grouped', 162, 5]]",13,0,0,0,[],"[[u'release', 247, 294], [u'release', 346, 318], [u'release', 491, 375]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-23
"[[u'dead', 32.5, 322.04998779296875], [u'dead', 113.5, 343.04998779296875], [u'dead', 24.5, 104.04999542236328], [u'dead', 260.5, 232.04998779296875], [u'dead', 365.5, 212.04998779296875], [u'dead', 353.5, 280.04998779296875], [u'dead', 338.5, 350.04998779296875], [u'dead', 257.5, 370.04998779296875], [u'dead', 231.5, 326.04998779296875], [u'dead', 505.5, 171.0500030517578]]",0,10,0,"[[u'grouped', 29.5, 317.04998779296875], [u'grouped', 99.5, 337.04998779296875], [u'grouped', 235.5, 327.04998779296875], [u'grouped', 263.5, 374.04998779296875], [u'grouped', 341.5, 350.04998779296875], [u'grouped', 348.5, 279.04998779296875], [u'grouped', 360.5, 209.04998779296875], [u'grouped', 506.5, 161.0500030517578], [u'grouped', 252.5, 232.04998779296875], [u'grouped', 37.5, 101.04999542236328]]",10,0,0,0,[],"[[u'release', 235.5, 327.04998779296875], [u'release', 257.5, 231.04998779296875], [u'release', 337.5, 349.04998779296875], [u'release', 505.5, 169.0500030517578], [u'release', 365.5, 209.04998779296875]]",5,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-31
"[[u'dead', 100, 329], [u'dead', 26, 308], [u'dead', 33, 107], [u'dead', 234, 317], [u'dead', 260, 248], [u'dead', 253, 353], [u'dead', 325, 332], [u'dead', 355, 286], [u'dead', 356, 217], [u'dead', 516, 169], [u'dead', 513, 346], [u'dead', 435, 376]]",0,12,0,"[[u'grouped', 507, 359], [u'grouped', 443, 377], [u'grouped', 499, 149], [u'grouped', 352, 209], [u'grouped', 352, 269], [u'grouped', 329, 353], [u'grouped', 279, 368], [u'grouped', 223, 290], [u'grouped', 275, 204], [u'grouped', 92, 327], [u'grouped', 21, 290], [u'grouped', 29, 93]]",12,0,0,0,[],"[[u'release', 237, 314], [u'release', 258, 210], [u'release', 331, 348], [u'release', 353, 211], [u'release', 502, 151], [u'release', 511, 364]]",6,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-35
"[[u'alive', 126, 246], [u'alive', 339, 366], [u'dead', 487, 369], [u'dead', 517, 177], [u'dead', 434, 53], [u'dead', 402, 8]]",2,4,0,"[[u'scattered', 140, 250], [u'grouped', 321, 369], [u'grouped', 461, 385], [u'grouped', 502, 305], [u'grouped', 510, 160], [u'grouped', 398, 57]]",6,0,0,0,[],"[[u'release', 28, 287]]",1,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-23
"[[u'alive', 96, 330], [u'alive', 49, 318], [u'alive', 20, 89], [u'alive', 168, 14], [u'alive', 252, 229], [u'alive', 237, 323], [u'alive', 274, 364], [u'alive', 337, 350], [u'alive', 357, 268], [u'alive', 362, 213], [u'alive', 515, 164], [u'alive', 449, 378], [u'alive', 508, 372]]",13,0,0,"[[u'grouped', 510, 154], [u'grouped', 365, 196], [u'grouped', 359, 276], [u'grouped', 335, 344], [u'grouped', 261, 364], [u'grouped', 237, 319], [u'grouped', 252, 231], [u'grouped', 104, 340], [u'grouped', 29, 311], [u'grouped', 35, 108], [u'grouped', 446, 378], [u'grouped', 511, 371], [u'grouped', 171, 6]]",13,0,0,0,[],"[[u'release', 344, 334], [u'release', 236, 313], [u'release', 360, 188]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-41
"[[u'dead', 101, 334], [u'dead', 37, 312], [u'dead', 38, 93], [u'dead', 261, 220], [u'dead', 246, 322], [u'dead', 272, 369], [u'dead', 343, 343], [u'dead', 356, 283], [u'dead', 358, 198], [u'dead', 506, 150]]",0,10,0,"[[u'grouped', 38, 313], [u'grouped', 99, 335], [u'grouped', 28, 105], [u'grouped', 244, 217], [u'grouped', 225, 323], [u'grouped', 268, 368], [u'grouped', 337, 333], [u'grouped', 370, 271], [u'grouped', 347, 194], [u'grouped', 493, 153]]",10,0,0,0,[],"[[u'release', 228, 326], [u'release', 251, 231]]",2,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-27
"[[u'alive', 315, 339], [u'alive', 510, 389], [u'alive', 260, 247], [u'dead', 104, 346], [u'dead', 255, 303], [u'dead', 251, 386], [u'dead', 320, 282], [u'dead', 356, 219], [u'dead', 494, 187], [u'dead', 515, 322], [u'dead', 20, 291], [u'dead', 73, 147], [u'dead', 56, 150]]",3,10,0,"[[u'grouped', 375, 231], [u'grouped', 355, 190], [u'grouped', 329, 254], [u'grouped', 61, 118], [u'grouped', 30, 294], [u'grouped', 31, 144], [u'grouped', 505, 188], [u'scattered', 252, 288], [u'scattered', 269, 373], [u'scattered', 332, 354], [u'scattered', 143, 288], [u'scattered', 86, 343], [u'scattered', 240, 235]]",13,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-1
"[[u'alive', 96, 354], [u'alive', 18, 316], [u'alive', 44, 154], [u'alive', 377, 226], [u'alive', 515, 188], [u'alive', 325, 230], [u'dead', 341, 345], [u'dead', 252, 229], [u'dead', 252, 310], [u'dead', 272, 377]]",6,4,0,"[[u'scattered', 49, 312], [u'scattered', 106, 328], [u'scattered', 245, 316], [u'scattered', 258, 360], [u'scattered', 317, 359], [u'scattered', 305, 240], [u'scattered', 383, 228], [u'scattered', 268, 219], [u'scattered', 79, 145], [u'scattered', 483, 167]]",10,0,0,10,"[[u'multinuclei', 53, 144], [u'multinuclei', 259, 303], [u'multinuclei', 238, 215], [u'multinuclei', 257, 353], [u'multinuclei', 329, 356], [u'multinuclei', 313, 249], [u'multinuclei', 350, 249], [u'multinuclei', 505, 184], [u'multinuclei', 19, 293], [u'multinuclei', 81, 326]]","[[u'release', 318, 358], [u'release', 244, 224], [u'release', 238, 367]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-2
"[[u'dead', 263, 224], [u'dead', 365, 204], [u'dead', 367, 275], [u'dead', 350, 347], [u'dead', 234, 309], [u'dead', 264, 359], [u'dead', 103, 328], [u'dead', 28, 94], [u'dead', 512, 150], [u'dead', 31, 312]]",0,10,0,"[[u'grouped', 113, 339], [u'grouped', 32, 300], [u'grouped', 254, 214], [u'grouped', 368, 198], [u'grouped', 361, 270], [u'grouped', 229, 312], [u'grouped', 258, 360], [u'grouped', 336, 336], [u'grouped', 511, 142], [u'grouped', 39, 91]]",10,0,0,0,[],"[[u'release', 229, 305], [u'release', 346, 326], [u'release', 258, 210], [u'release', 503, 189]]",4,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-29
"[[u'dead', 94, 341], [u'dead', 58, 312], [u'dead', 20, 93], [u'dead', 274, 215], [u'dead', 249, 292], [u'dead', 259, 379], [u'dead', 330, 344], [u'dead', 352, 275], [u'dead', 353, 188], [u'dead', 459, 382], [u'dead', 502, 367], [u'dead', 498, 144], [u'dead', 178, 5]]",0,13,0,"[[u'grouped', 40, 316], [u'grouped', 94, 325], [u'grouped', 25, 127], [u'grouped', 237, 319], [u'grouped', 256, 205], [u'grouped', 274, 354], [u'grouped', 325, 333], [u'grouped', 360, 262], [u'grouped', 362, 221], [u'grouped', 512, 137], [u'grouped', 519, 383], [u'grouped', 441, 377], [u'grouped', 168, 8]]",13,0,0,0,[],"[[u'release', 232, 305], [u'release', 327, 337], [u'release', 243, 195]]",3,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-28
"[[u'dead', 522, 363], [u'dead', 467, 377], [u'dead', 322, 343], [u'dead', 286, 363], [u'dead', 261, 323], [u'dead', 363, 259], [u'dead', 358, 215], [u'dead', 237, 209], [u'dead', 510, 158], [u'dead', 158, 8], [u'dead', 54, 96], [u'dead', 63, 291], [u'dead', 103, 342]]",0,13,0,"[[u'grouped', 92, 339], [u'grouped', 42, 308], [u'grouped', 252, 223], [u'grouped', 239, 322], [u'grouped', 38, 110], [u'grouped', 165, 5], [u'grouped', 260, 364], [u'grouped', 340, 336], [u'grouped', 377, 238], [u'grouped', 363, 278], [u'grouped', 490, 170], [u'grouped', 457, 378], [u'grouped', 497, 376]]",13,0,0,0,[],"[[u'release', 228, 311], [u'release', 262, 216], [u'release', 342, 330], [u'release', 357, 199], [u'release', 510, 166]]",5,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-37
"[[u'alive', 133, 250], [u'alive', 330, 374], [u'alive', 442, 379], [u'alive', 507, 173], [u'alive', 496, 322], [u'dead', 441, 50]]",5,1,0,"[[u'grouped', 333, 362], [u'grouped', 429, 55], [u'scattered', 446, 366], [u'scattered', 512, 308], [u'scattered', 507, 165], [u'scattered', 112, 248]]",6,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-23
"[[u'dead', 36, 310], [u'dead', 83, 323], [u'dead', 39, 93], [u'dead', 242, 213], [u'dead', 222, 311], [u'dead', 259, 348], [u'dead', 340, 321], [u'dead', 374, 279], [u'dead', 367, 209], [u'dead', 454, 390], [u'dead', 506, 371], [u'dead', 504, 144]]",0,12,0,"[[u'grouped', 27, 312], [u'grouped', 88, 320], [u'grouped', 31, 106], [u'grouped', 246, 224], [u'grouped', 234, 350], [u'grouped', 273, 370], [u'grouped', 330, 351], [u'grouped', 368, 263], [u'grouped', 368, 228], [u'grouped', 470, 375], [u'grouped', 516, 369], [u'grouped', 500, 158]]",12,0,0,0,[],"[[u'release', 242, 299], [u'release', 249, 221]]",2,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-27
"[[u'dead', 39, 316], [u'dead', 86, 322], [u'dead', 21, 119], [u'dead', 246, 223], [u'dead', 245, 278], [u'dead', 272, 364], [u'dead', 328, 341], [u'dead', 353, 277], [u'dead', 384, 200], [u'dead', 509, 152], [u'dead', 518, 363], [u'dead', 461, 377]]",0,12,0,"[[u'grouped', 46, 310], [u'grouped', 127, 317], [u'grouped', 43, 71], [u'grouped', 256, 218], [u'grouped', 231, 310], [u'grouped', 288, 364], [u'grouped', 328, 339], [u'grouped', 361, 251], [u'grouped', 351, 193], [u'grouped', 502, 168], [u'grouped', 441, 374], [u'grouped', 494, 362]]",12,0,0,0,[],"[[u'release', 240, 311], [u'release', 256, 223], [u'release', 369, 196], [u'release', 350, 340]]",4,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-33
"[[u'dead', 115, 335], [u'dead', 27, 310], [u'dead', 42, 107], [u'dead', 174, 4], [u'dead', 258, 203], [u'dead', 244, 317], [u'dead', 275, 351], [u'dead', 348, 323], [u'dead', 353, 264], [u'dead', 356, 210], [u'dead', 509, 158], [u'dead', 455, 380], [u'dead', 501, 378]]",0,13,0,"[[u'grouped', 38, 300], [u'grouped', 92, 323], [u'grouped', 39, 124], [u'grouped', 238, 325], [u'grouped', 258, 355], [u'grouped', 315, 332], [u'grouped', 370, 264], [u'grouped', 242, 209], [u'grouped', 346, 209], [u'grouped', 515, 158], [u'grouped', 467, 381], [u'grouped', 501, 364], [u'grouped', 166, 3]]",13,0,0,0,[],"[[u'release', 243, 298], [u'release', 249, 224], [u'release', 324, 220], [u'release', 521, 161]]",4,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-32
"[[u'dead', 97, 346], [u'dead', 25, 307], [u'dead', 51, 109], [u'dead', 173, 3], [u'dead', 215, 315], [u'dead', 271, 362], [u'dead', 328, 350], [u'dead', 341, 275], [u'dead', 220, 205], [u'dead', 359, 202], [u'dead', 482, 159], [u'dead', 435, 376], [u'dead', 500, 376]]",0,13,0,"[[u'grouped', 28, 297], [u'grouped', 121, 332], [u'grouped', 40, 88], [u'grouped', 245, 221], [u'grouped', 245, 312], [u'grouped', 254, 352], [u'grouped', 371, 319], [u'grouped', 356, 272], [u'grouped', 370, 188], [u'grouped', 507, 149], [u'grouped', 441, 387], [u'grouped', 512, 375], [u'grouped', 176, 2]]",13,0,0,0,[],"[[u'release', 222, 320], [u'release', 362, 348], [u'release', 254, 210], [u'release', 347, 182], [u'release', 502, 126]]",5,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-38
"[[u'alive', 105, 340], [u'alive', 41, 316], [u'alive', 42, 101], [u'alive', 249, 215], [u'alive', 238, 326], [u'alive', 272, 362], [u'alive', 352, 345], [u'alive', 351, 266], [u'alive', 367, 195], [u'alive', 509, 159]]",10,0,0,"[[u'grouped', 49, 101], [u'grouped', 26, 304], [u'grouped', 101, 332], [u'grouped', 227, 324], [u'grouped', 266, 371], [u'grouped', 255, 220], [u'grouped', 337, 338], [u'grouped', 356, 245], [u'grouped', 360, 199], [u'grouped', 503, 153]]",10,0,0,0,[],"[[u'release', 235, 327], [u'release', 258, 240], [u'release', 334, 329], [u'release', 359, 285], [u'release', 345, 195], [u'release', 37, 317]]",6,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-44
"[[u'dead', 32, 309], [u'dead', 113, 328], [u'dead', 43, 106], [u'dead', 249, 221], [u'dead', 231, 322], [u'dead', 269, 362], [u'dead', 347, 346], [u'dead', 350, 277], [u'dead', 359, 208], [u'dead', 503, 154]]",0,10,0,"[[u'grouped', 29, 308], [u'grouped', 108, 333], [u'grouped', 28, 94], [u'grouped', 260, 219], [u'grouped', 238, 312], [u'grouped', 264, 359], [u'grouped', 329, 341], [u'grouped', 362, 274], [u'grouped', 362, 207], [u'grouped', 511, 142]]",10,0,0,0,[],"[[u'release', 230, 316], [u'release', 61, 316], [u'release', 341, 335], [u'release', 357, 272], [u'release', 358, 207], [u'release', 265, 228], [u'release', 508, 149]]",7,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-48
"[[u'alive', 136, 259], [u'alive', 342, 378], [u'alive', 517, 162], [u'dead', 15, 30], [u'dead', 401, 4], [u'dead', 424, 84]]",3,3,0,"[[u'grouped', 20, 31], [u'grouped', 396, 4], [u'grouped', 414, 60], [u'grouped', 497, 177], [u'scattered', 324, 376], [u'scattered', 165, 284]]",6,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-29
"[[u'dead', 108, 340], [u'dead', 12, 326], [u'dead', 49, 95], [u'dead', 169, 4], [u'dead', 259, 211], [u'dead', 244, 329], [u'dead', 270, 361], [u'dead', 330, 360], [u'dead', 366, 278], [u'dead', 365, 192], [u'dead', 520, 162], [u'dead', 520, 377], [u'dead', 468, 378]]",0,13,0,"[[u'scattered', 27, 299], [u'scattered', 89, 320], [u'scattered', 34, 86], [u'scattered', 157, 8], [u'scattered', 256, 224], [u'scattered', 234, 304], [u'scattered', 264, 356], [u'scattered', 319, 346], [u'scattered', 331, 283], [u'scattered', 370, 210], [u'scattered', 516, 143], [u'scattered', 467, 372], [u'scattered', 508, 359]]",13,0,0,0,[],"[[u'release', 230, 330], [u'release', 263, 249], [u'release', 348, 331], [u'release', 353, 274], [u'release', 364, 217], [u'release', 475, 155]]",6,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-39
"[[u'dead', 40, 311], [u'dead', 139, 336], [u'dead', 42, 67], [u'dead', 247, 325], [u'dead', 276, 380], [u'dead', 354, 336], [u'dead', 347, 209], [u'dead', 272, 212], [u'dead', 386, 272], [u'dead', 516, 152], [u'dead', 515, 362], [u'dead', 474, 377]]",0,12,0,"[[u'grouped', 40, 314], [u'grouped', 82, 319], [u'grouped', 30, 115], [u'grouped', 254, 337], [u'grouped', 239, 308], [u'grouped', 246, 232], [u'grouped', 340, 341], [u'grouped', 351, 242], [u'grouped', 359, 207], [u'grouped', 450, 378], [u'grouped', 517, 367], [u'grouped', 507, 149]]",12,0,0,0,[],"[[u'release', 251, 303], [u'release', 261, 234], [u'release', 334, 189], [u'release', 337, 344], [u'release', 507, 143], [u'release', 515, 388]]",6,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-52-42
"[[u'alive', 138, 253], [u'alive', 332, 372], [u'alive', 511, 322], [u'dead', 423, 55], [u'dead', 408, 6]]",3,2,0,"[[u'grouped', 416, 7], [u'grouped', 425, 46], [u'scattered', 136, 264], [u'grouped', 333, 377], [u'grouped', 506, 182]]",5,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-5-25
"[[u'alive', 271, 326], [u'alive', 192, 19], [u'dead', 279, 145]]",2,1,0,"[[u'grouped', 282, 137], [u'scattered', 263, 342], [u'scattered', 207, 28]]",3,0,0,0,[],"[[u'release', 291, 136]]",1,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-53-10
